tag,mark_file,mark_data_project,mark_site,mark_date,release_site,release_date,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,length,mark_count
3D9.1C2D615775,CGS10207.D92,CGS - Charles Snow Projects,TWISPR - Twisp River,7/26/2010,TWISPR - Twisp River,7/26/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,218,1
3D9.1C2D6157D2,CGS10271.P51,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2010,TWISPR - Twisp River,9/28/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,142,1
3D9.1C2D615EDF,CGS10271.P51,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2010,TWISPR - Twisp River,9/28/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,172,1
3D9.1C2D6160B1,CGS11122.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,5/2/2011,TWISPR - Twisp River,5/2/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,190,1
3D9.1C2D61E1B8,CGS11132.EL2,CGS - Charles Snow Projects,WEL - Wells Dam,5/12/2011,WELLD1 - WEL - Release into the East Adult Fish Ladder,6/22/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,520,1
3D9.1C2D61EE00,CGS11241.LB1,CGS - Charles Snow Projects,TWISPR - Twisp River,8/29/2011,TWISPR - Twisp River,8/29/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,172,1
3D9.1C2D61F26F,CGS11132.WL1,CGS - Charles Snow Projects,WEL - Wells Dam,5/12/2011,WELLD2 - WEL - Release into the West Adult Fish Ladder,6/2/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,1
3D9.1C2D620F4E,CGS11276.MFZ,CGS - Charles Snow Projects,CHEWUR - Chewuch River,10/3/2011,CHEWUR - Chewuch River,10/4/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,217,1
3D9.1C2D625BC4,CGS11132.WL1,CGS - Charles Snow Projects,WEL - Wells Dam,5/12/2011,WELLD2 - WEL - Release into the West Adult Fish Ladder,6/1/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,670,1
3D9.1C2D629895,CGS11276.KAI,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,10/3/2011,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,10/3/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,222,1
3D9.1C2D6311F1,CGS11241.LBZ,CGS - Charles Snow Projects,TWISPR - Twisp River,8/29/2011,TWISPR - Twisp River,8/29/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,202,1
3D9.1C2D63388D,CGS11241.LBZ,CGS - Charles Snow Projects,TWISPR - Twisp River,8/29/2011,TWISPR - Twisp River,8/29/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,191,1
3D9.1C2D66CD76,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/1/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,1
3D9.1C2D66EBB4,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/23/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,550,1
3D9.1C2D687E2D,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/16/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,630,1
3D9.1C2D687F91,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/9/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,590,1
3D9.1C2D68815D,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/23/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,480,1
3D9.1C2D68816B,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/23/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,450,1
3D9.1C2D688302,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/19/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,1
3D9.1C2D68A5FA,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/9/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,550,1
3D9.1C2D68B832,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/23/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,470,1
3D9.1C2D68BACF,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/21/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,1
3D9.1C2D68DFEC,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/23/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,650,1
3D9.1C2D68E374,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/23/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,1
3D9.1C2D68FF07,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/19/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,450,1
3D9.1C2D690796,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/9/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,1
3D9.1C2D69089B,CGS10159.TBT,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2010,TWISPW - Twisp River Weir (WDFW),7/20/2010,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,450,1
3D9.1C2D69EE0D,KDM12221.BR2,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",8/8/2012,"BEAV2C - Beaver Creek, Methow River",8/8/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,172,1
3D9.1C2D6A094F,KDM12243.LBT,KDM - USGS Methow River Projects,"LBRIC - Little Bridge Creek,tributary to Twisp River",8/30/2012,"LBRIC - Little Bridge Creek,tributary to Twisp River",8/30/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,212,1
3D9.1C2D6A1A50,CGS14113.KAI,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2014,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/23/2014,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,145,1
3D9.1C2D6A2D40,KDM12215.M72,KDM - USGS Methow River Projects,METHR - Methow River,8/2/2012,METHR - Methow River,8/2/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,218,1
3D9.1C2D6A644B,KDM12235.SC5,KDM - USGS Methow River Projects,METHR - Methow River,8/22/2012,METHR - Methow River,8/22/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,157,1
3D9.1C2D6A78D7,KDM12256.LBT,KDM - USGS Methow River Projects,"LBRIC - Little Bridge Creek,tributary to Twisp River",9/12/2012,"LBRIC - Little Bridge Creek,tributary to Twisp River",9/12/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,201,1
3D9.1C2D6A9423,KDM13171.CST,KDM - USGS Methow River Projects,CHEWUR - Chewuch River,6/20/2013,CHEWUR - Chewuch River,6/20/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,173,1
3D9.1C2D6AF503,KDM13091.SC3,KDM - USGS Methow River Projects,METHR - Methow River,4/1/2013,METHR - Methow River,4/1/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,203,1
3D9.1C2D6B8C31,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/23/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,500,1
3D9.1C2D6C02D4,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/19/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,480,1
3D9.1C2D6C044E,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/16/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,440,1
3D9.1C2D6C08AE,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),8/5/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,430,1
3D9.1C2D6C1157,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/14/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,610,1
3D9.1C2D6C15C7,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/14/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,520,1
3D9.1C2D6C3C89,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/16/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,480,1
3D9.1C2D6C4BC3,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/27/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,480,1
3D9.1C2D6C4E51,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/15/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,660,1
3D9.1C2D6C5358,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/13/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,1
3D9.1C2D6C59D4,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/22/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,1
3D9.1C2D6C6E96,CGS11006.BBT,CGS - Charles Snow Projects,METHR - Methow River,1/6/2011,METHR - Methow River,1/13/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,430,1
3D9.1C2D6C7711,CGS11006.BBT,CGS - Charles Snow Projects,METHR - Methow River,1/6/2011,METHR - Methow River,1/13/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,410,1
3D9.1C2D6CB95A,CGS11006.BBT,CGS - Charles Snow Projects,METHR - Methow River,1/6/2011,METHR - Methow River,1/6/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,490,1
3D9.1C2D6CBCF2,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/16/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,590,1
3D9.1C2D6CC36E,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/14/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,460,1
3D9.1C2D6CC46E,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/21/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,1
3D9.1C2D6CEE6C,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/15/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,1
3D9.1C2D6CF11C,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/21/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,490,1
3D9.1C2D6CF661,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/13/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,1
3D9.1C2D6D0422,CGS11194.TW1,CGS - Charles Snow Projects,TWISPR - Twisp River,7/13/2011,TWISPW - Twisp River Weir (WDFW),7/28/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,420,1
3D9.1C2D6D7695,KDM12242.SCC,KDM - USGS Methow River Projects,METHR - Methow River,8/29/2012,METHR - Methow River,8/29/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,207,1
3D9.1C2D6D7814,KDM12270.LBT,KDM - USGS Methow River Projects,"LBRIC - Little Bridge Creek,tributary to Twisp River",9/26/2012,"LBRIC - Little Bridge Creek,tributary to Twisp River",9/26/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,200,1
3D9.1C2D6D9F20,KDM12215.M72,KDM - USGS Methow River Projects,METHR - Methow River,8/2/2012,METHR - Methow River,8/2/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,198,1
3D9.1C2D6DA59B,KDM12222.BR2,KDM - USGS Methow River Projects,"BEAV2C - Beaver Creek, Methow River",8/9/2012,"BEAV2C - Beaver Creek, Methow River",8/9/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,218,1
3D9.1C2D6FC397,CGS12135.EL2,CGS - Charles Snow Projects,WEL - Wells Dam,5/14/2012,WELLD1 - WEL - Release into the East Adult Fish Ladder,6/19/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,1
3D9.1C2D76D11B,CGS12311.LF1,CGS - Charles Snow Projects,TWISPR - Twisp River,11/6/2012,TWISPR - Twisp River,11/6/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,151,1
3D9.1C2D77A6ED,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/1/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,1
3D9.1C2D77D049,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/29/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,1
3D9.1C2D7822E2,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/25/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,460,1
3D9.1C2D7A8F8D,CGS12131.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,5/10/2012,TWISPR - Twisp River,5/10/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,168,1
3D9.1C2D7A981B,CGS11306.KFZ,CGS - Charles Snow Projects,METHR - Methow River,11/2/2011,METHR - Methow River,11/2/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,300,1
3D9.1C2D7B0BB2,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/30/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,1
3D9.1C2D7BF475,CGS11297.LF1,CGS - Charles Snow Projects,TWISPR - Twisp River,10/24/2011,TWISPR - Twisp River,10/24/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,215,1
3D9.1C2D7EB51F,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,490,1
3D9.1C2D8073F3,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/30/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,1
3D9.1C2D80E68E,CGS12309.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,11/4/2012,TWISPR - Twisp River,11/4/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,204,1
3D9.1C2D80EC04,CGS12136.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,5/15/2012,TWISPR - Twisp River,5/15/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,158,1
3D9.1C2D8136F7,CGS12160.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),6/8/2012,TWISPW - Twisp River Weir (WDFW),6/11/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,530,1
3D9.1C2D824F9C,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,450,1
3D9.1C2D8365EF,CGS12132.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,5/11/2012,TWISPR - Twisp River,5/11/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,173,1
3D9.1C2D836804,CGS12131.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,5/10/2012,TWISPR - Twisp River,5/10/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,183,1
3D9.1C2D836CE7,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/5/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,550,1
3D9.1C2D8384C7,CGS11306.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,11/2/2011,TWISPR - Twisp River,11/2/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,218,1
3D9.1C2D83987C,CGS11306.LFZ,CGS - Charles Snow Projects,TWISPR - Twisp River,11/2/2011,TWISPR - Twisp River,11/2/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,395,1
3D9.1C2D83A75A,CGS13127.EL1,CGS - Charles Snow Projects,WELLD1 - WEL - Release into the East Adult Fish Ladder,5/7/2013,WELLD1 - WEL - Release into the East Adult Fish Ladder,5/20/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,530,1
3D9.1C2D83ADC4,CGS11304.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,10/31/2011,TWISPR - Twisp River,11/1/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,248,1
3D9.1C2D83BCDA,CGS12136.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,5/15/2012,TWISPR - Twisp River,5/15/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,153,1
3D9.1C2D849404,CGS12205.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,7/23/2012,TWISPR - Twisp River,7/24/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,188,1
3D9.1C2D849FF5,CGS12124.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,5/3/2012,TWISPR - Twisp River,5/3/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,166,1
3D9.1C2D8505AE,CGS12311.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,11/6/2012,TWISPR - Twisp River,11/6/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,217,1
3D9.1C2D8599DA,CGS11305.LFZ,CGS - Charles Snow Projects,TWISPR - Twisp River,11/1/2011,TWISPR - Twisp River,11/1/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,173,1
3D9.1C2D85DF1A,CGS12308.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,11/3/2012,TWISPR - Twisp River,11/3/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,215,1
3D9.1C2D861914,CGS11305.LDZ,CGS - Charles Snow Projects,TWISPR - Twisp River,11/1/2011,TWISPR - Twisp River,11/1/2011,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,215,1
3D9.1C2D8623DE,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/1/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,610,1
3D9.1C2D872591,CGS13095.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,4/5/2013,TWISPR - Twisp River,4/5/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,173,1
3D9.1C2D8739C9,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,570,1
3D9.1C2D88629E,CGS12124.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,5/3/2012,TWISPR - Twisp River,5/3/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,190,1
3D9.1C2D88983B,CGS13105.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,4/15/2013,TWISPR - Twisp River,4/16/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,175,1
3D9.1C2D88DABF,CGS12311.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,11/6/2012,TWISPR - Twisp River,11/6/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,182,1
3D9.1C2D8A6AB6,CGS12311.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,11/6/2012,TWISPR - Twisp River,11/6/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,192,1
3D9.1C2D8A7A34,CGS12133.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,5/12/2012,TWISPR - Twisp River,5/12/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,155,1
3D9.1C2D9253CD,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/25/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,770,1
3D9.1C2D925452,CGS12311.LF1,CGS - Charles Snow Projects,TWISPR - Twisp River,11/6/2012,TWISPR - Twisp River,11/6/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,140,1
3D9.1C2D925A15,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,520,1
3D9.1C2D925AAC,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/22/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,1
3D9.1C2D9262AC,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/1/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,550,1
3D9.1C2D9264F6,CGS12311.LF1,CGS - Charles Snow Projects,TWISPR - Twisp River,11/6/2012,TWISPR - Twisp River,11/6/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,104,1
3D9.1C2D92650A,CGS12298.LF1,CGS - Charles Snow Projects,TWISPR - Twisp River,10/24/2012,TWISPR - Twisp River,10/24/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,171,1
3D9.1C2D92679B,CGS13127.WL1,CGS - Charles Snow Projects,WELLD2 - WEL - Release into the West Adult Fish Ladder,5/7/2013,WELLD2 - WEL - Release into the West Adult Fish Ladder,5/30/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,490,1
3D9.1C2D926EBF,CGS12296.KFZ,CGS - Charles Snow Projects,METHR - Methow River,10/22/2012,METHR - Methow River,10/22/2012,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,198,1
3D9.1C2D9270D5,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/27/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,1
3D9.1C2D92715E,CGS13127.WL1,CGS - Charles Snow Projects,WELLD2 - WEL - Release into the West Adult Fish Ladder,5/7/2013,WELLD2 - WEL - Release into the West Adult Fish Ladder,5/31/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,1
3D9.1C2D92720F,CGS13224.KAI,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,8/12/2013,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,8/12/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,150,1
3D9.1C2D927B6C,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/24/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,600,1
3D9.1C2D927F75,CGS13148.TW2,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),5/28/2013,TWISPW - Twisp River Weir (WDFW),6/30/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,1
